CustomerID,Transaction_ID,Transaction_Date,Product_SKU,Product_Description,Product_Category,Quantity,Avg_Price,Delivery_Charges,Coupon_Status,Month,Gender,Location,Tenure_Months,GST,Coupon_Code,Discount_pct,Date,Offline_Spend,Online_Spend,Invoice_Value
17324,24640,2019-04-02,GGOEGADB059216,Google Men's Airflow 1/4 Zip Pullover Black,Apparel,1,39.19,6.5,Clicked,Apr,M,New Jersey,49,0.18,SALE10,10.0,2019-04-02,2500,1909.27,48.11978
17324,24640,2019-04-02,GGOEGALJ036415,Google Women's Tee Grey,Apparel,1,19.19,6.5,Used,Apr,M,New Jersey,49,0.18,SALE10,10.0,2019-04-02,2500,1909.27,26.87978
17324,24640,2019-04-02,GGOEGALJ057915,Google Women's Short Sleeve Performance Tee Charcoal,Apparel,1,43.99,6.5,Used,Apr,M,New Jersey,49,0.18,SALE10,10.0,2019-04-02,2500,1909.27,53.21738
17324,24640,2019-04-02,GGOEGALP036315,Google Women's Long Sleeve Tee Lavender,Apparel,1,19.19,6.5,Used,Apr,M,New Jersey,49,0.18,SALE10,10.0,2019-04-02,2500,1909.27,26.87978
17324,24640,2019-04-02,GGOEGAPB057815,Women's Performance Full Zip Jacket Black,Apparel,1,67.19,6.5,Clicked,Apr,M,New Jersey,49,0.18,SALE10,10.0,2019-04-02,2500,1909.27,77.85578
17341,24640,2019-04-02,GGOEGARJ058413,Google Women's Yoga Pants,Apparel,1,79.19,6.5,Used,Apr,F,New York,13,0.18,SALE10,10.0,2019-04-02,2500,1909.27,90.59978
17341,24640,2019-04-02,GGOEGATB060215,Google Women's 1/4 Zip Performance Pullover Black,Apparel,1,36.39,6.5,Clicked,Apr,F,New York,13,0.18,SALE10,10.0,2019-04-02,2500,1909.27,45.14618
17341,24640,2019-04-02,GGOEGATC060315,Google Women's 1/4 Zip Performance Pullover Two-Tone Blue,Apparel,1,36.39,6.5,Clicked,Apr,F,New York,13,0.18,SALE10,10.0,2019-04-02,2500,1909.27,45.14618
17341,24640,2019-04-02,GGOEGBJL013999,Google Canvas Tote Natural/Navy,Bags,1,12.79,6.5,Used,Apr,F,New York,13,0.18,AIO10,10.0,2019-04-02,2500,1909.27,20.08298
17341,24640,2019-04-02,GGOEGOAB016099,Leather and Metal Ballpoint Pen,Office,1,14.39,6.5,Clicked,Apr,F,New York,13,0.1,OFF10,10.0,2019-04-02,2500,1909.27,20.746100000000002
17341,24640,2019-04-02,GGOEGOAB022499,Satin Black Ballpoint Pen,Office,1,31.99,6.5,Clicked,Apr,F,New York,13,0.1,OFF10,10.0,2019-04-02,2500,1909.27,38.170100000000005
17341,24640,2019-04-02,GGOEGOAR013599,Ballpoint Stylus Pen,Office,1,4.4,6.5,Clicked,Apr,F,New York,13,0.1,OFF10,10.0,2019-04-02,2500,1909.27,10.856000000000002
17341,24640,2019-04-02,GGOEGOCC077999,Google Spiral Journal with Pen,Notebooks & Journals,1,7.99,6.5,Clicked,Apr,F,New York,13,0.05,NJ10,10.0,2019-04-02,2500,1909.27,14.050550000000001
17341,24640,2019-04-02,GGOEGOLC013299,Spiral Notebook and Pen Set,Office,1,4.79,6.5,Clicked,Apr,F,New York,13,0.1,OFF10,10.0,2019-04-02,2500,1909.27,11.2421
17341,24640,2019-04-02,GGOEGOLC014299,Google Metallic Notebook Set,Office,1,4.79,6.5,Used,Apr,F,New York,13,0.1,OFF10,10.0,2019-04-02,2500,1909.27,11.2421
17341,24644,2019-04-02,GGOEAAXN066355,Android Toddler Short Sleeve T-shirt Pink,Apparel,1,13.59,6.5,Not Used,Apr,F,New York,13,0.18,SALE10,10.0,2019-04-02,2500,1909.27,20.93258
17341,24644,2019-04-02,GGOEGAWR061048,Google Onesie Red/Graphite,Apparel,1,19.19,6.5,Used,Apr,F,New York,13,0.18,SALE10,10.0,2019-04-02,2500,1909.27,26.87978
17341,24644,2019-04-02,GGOEGAXT065455,Google Toddler Short Sleeve T-shirt Yellow,Apparel,1,13.59,6.5,Used,Apr,F,New York,13,0.18,SALE10,10.0,2019-04-02,2500,1909.27,20.93258
17341,24645,2019-04-02,GGOEAHPJ074410,Android Twill Cap,Apparel,1,10.99,6.5,Used,Apr,F,New York,13,0.18,SALE10,10.0,2019-04-02,2500,1909.27,18.17138
17341,24646,2019-04-02,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,119.0,6.5,Used,Apr,F,New York,13,0.1,ELEC10,10.0,2019-04-02,2500,1909.27,124.31000000000002
17341,24647,2019-04-02,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1,119.0,6.5,Clicked,Apr,F,New York,13,0.1,ELEC10,10.0,2019-04-02,2500,1909.27,124.31000000000002
17341,24649,2019-04-02,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,149.0,6.5,Not Used,Apr,F,New York,13,0.1,ELEC10,10.0,2019-04-02,2500,1909.27,154.01000000000002
17341,24649,2019-04-02,GGOENEBQ079199,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,4,79.0,6.5,Used,Apr,F,New York,13,0.1,ELEC10,10.0,2019-04-02,2500,1909.27,319.3400000000001
17341,24650,2019-04-02,GGOEGHPB071610,Google Twill Cap,Apparel,1,10.99,6.5,Used,Apr,F,New York,13,0.18,SALE10,10.0,2019-04-02,2500,1909.27,18.17138
17341,24651,2019-04-02,GGOEGBRB013899,Google Laptop Backpack,Bags,1,99.99,6.5,Used,Apr,F,New York,13,0.18,AIO10,10.0,2019-04-02,2500,1909.27,112.68938
17341,24651,2019-04-02,GGOEGDHQ014899,20 oz Stainless Steel Insulated Tumbler,Drinkware,1,24.99,6.5,Not Used,Apr,F,New York,13,0.18,EXTRA10,10.0,2019-04-02,2500,1909.27,33.039379999999994
17341,24651,2019-04-02,GGOEGHPB071610,Google Twill Cap,Apparel,1,10.99,6.5,Clicked,Apr,F,New York,13,0.18,SALE10,10.0,2019-04-02,2500,1909.27,18.17138
17341,24652,2019-04-02,GGOEGOAC016199,Executive Twist Ballpoint Pen,Office,1,8.99,6.5,Used,Apr,F,New York,13,0.1,OFF10,10.0,2019-04-02,2500,1909.27,15.400100000000002
17341,24652,2019-04-02,GGOEGOCB078299,Google Leather Journal-Black,Notebooks & Journals,1,32.99,6.5,Not Used,Apr,F,New York,13,0.05,NJ10,10.0,2019-04-02,2500,1909.27,37.67555
17341,24653,2019-04-02,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,2,149.0,6.5,Clicked,Apr,F,New York,13,0.1,ELEC10,10.0,2019-04-02,2500,1909.27,301.52000000000004
17341,24653,2019-04-02,GGOENEBQ079099,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,1,79.0,6.5,Not Used,Apr,F,New York,13,0.1,ELEC10,10.0,2019-04-02,2500,1909.27,84.71000000000002
17341,24654,2019-04-02,GGOEAAXJ066255,Android Toddler Short Sleeve T-shirt Pewter,Apparel,1,13.59,6.5,Not Used,Apr,F,New York,13,0.18,SALE10,10.0,2019-04-02,2500,1909.27,20.93258
17341,24654,2019-04-02,GGOEGAAC035015,Google Men's Bayside Graphic Tee,Apparel,2,15.99,6.5,Used,Apr,F,New York,13,0.18,SALE10,10.0,2019-04-02,2500,1909.27,40.462759999999996
17341,24654,2019-04-02,GGOEGAAJ080615,Google Men's Bike Short Sleeve Tee Charcoal,Apparel,1,15.99,6.5,Used,Apr,F,New York,13,0.18,SALE10,10.0,2019-04-02,2500,1909.27,23.481379999999998
17341,24654,2019-04-02,GGOEGAER033215,Google Men's Long Sleeve Raglan Cranberry,Apparel,1,19.99,6.5,Used,Apr,F,New York,13,0.18,SALE10,10.0,2019-04-02,2500,1909.27,27.72938
17341,24654,2019-04-02,GGOEGAXJ065555,Google Toddler Short Sleeve T-shirt Grey,Apparel,1,13.59,6.5,Clicked,Apr,F,New York,13,0.18,SALE10,10.0,2019-04-02,2500,1909.27,20.93258
17341,24654,2019-04-02,GGOEGDWR015799,Red Shine 15 oz Mug,Drinkware,1,10.39,6.5,Clicked,Apr,F,New York,13,0.18,EXTRA10,10.0,2019-04-02,2500,1909.27,17.53418
17341,24656,2019-04-02,GGOEYDHJ019399,24 oz YouTube Sergeant Stripe Bottle,Drinkware,1,7.99,6.5,Clicked,Apr,F,New York,13,0.18,EXTRA10,10.0,2019-04-02,2500,1909.27,14.985380000000001
17341,24656,2019-04-02,GGOEYFKQ020699,YouTube Custom Decals,Office,1,1.99,6.5,Used,Apr,F,New York,13,0.1,OFF10,10.0,2019-04-02,2500,1909.27,8.4701
17341,24656,2019-04-02,GGOEYOLR018699,YouTube Leatherette Notebook Combo,Office,1,6.99,6.5,Clicked,Apr,F,New York,13,0.1,OFF10,10.0,2019-04-02,2500,1909.27,13.420100000000001
17341,24657,2019-04-02,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,149.0,6.5,Clicked,Apr,F,New York,13,0.1,ELEC10,10.0,2019-04-02,2500,1909.27,154.01000000000002
17341,24657,2019-04-02,GGOENEBQ079199,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,1,79.0,6.5,Clicked,Apr,F,New York,13,0.1,ELEC10,10.0,2019-04-02,2500,1909.27,84.71000000000002
17341,24658,2019-04-02,GGOENEBQ079099,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,2,79.0,6.5,Clicked,Apr,F,New York,13,0.1,ELEC10,10.0,2019-04-02,2500,1909.27,162.92000000000004
17341,24659,2019-04-02,GGOEGBJC019999,Collapsible Shopping Bag,Bags,1,4.99,6.5,Clicked,Apr,F,New York,13,0.18,AIO10,10.0,2019-04-02,2500,1909.27,11.79938
17341,24659,2019-04-02,GGOEGBJR018199,Reusable Shopping Bag,Bags,1,3.5,6.5,Clicked,Apr,F,New York,13,0.18,AIO10,10.0,2019-04-02,2500,1909.27,10.216999999999999
17341,24659,2019-04-02,GGOEGHGC019799,Google Sunglasses,Lifestyle,1,3.5,6.5,Clicked,Apr,F,New York,13,0.18,EXTRA10,10.0,2019-04-02,2500,1909.27,10.216999999999999
17341,24659,2019-04-02,GGOEGKAA019299,Switch Tone Color Crayon Pen,Office,1,1.99,6.5,Clicked,Apr,F,New York,13,0.1,OFF10,10.0,2019-04-02,2500,1909.27,8.4701
17341,24660,2019-04-02,GGOENEBQ079199,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,4,79.0,6.5,Clicked,Apr,F,New York,13,0.1,ELEC10,10.0,2019-04-02,2500,1909.27,319.3400000000001
17341,24661,2019-04-02,GGOEAFKQ020599,Android Sticker Sheet Ultra Removable,Office,1,2.39,6.5,Clicked,Apr,F,New York,13,0.1,OFF10,10.0,2019-04-02,2500,1909.27,8.8661
17341,24661,2019-04-02,GGOEGFKQ020399,Google Laptop and Cell Phone Stickers,Office,1,1.59,6.5,Clicked,Apr,F,New York,13,0.1,OFF10,10.0,2019-04-02,2500,1909.27,8.0741
17341,24661,2019-04-02,GGOEYFKQ020699,YouTube Custom Decals,Office,1,1.59,6.5,Used,Apr,F,New York,13,0.1,OFF10,10.0,2019-04-02,2500,1909.27,8.0741
17341,24662,2019-04-02,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,149.0,15.75,Not Used,Apr,F,New York,13,0.1,ELEC10,10.0,2019-04-02,2500,1909.27,163.26000000000002
17341,24663,2019-04-02,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,119.0,6.5,Clicked,Apr,F,New York,13,0.1,ELEC10,10.0,2019-04-02,2500,1909.27,124.31000000000002
17341,24664,2019-04-02,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,119.0,6.5,Clicked,Apr,F,New York,13,0.1,ELEC10,10.0,2019-04-02,2500,1909.27,124.31000000000002
17341,24665,2019-04-02,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,3,119.0,6.5,Clicked,Apr,F,New York,13,0.1,ELEC10,10.0,2019-04-02,2500,1909.27,359.93000000000006
17341,24666,2019-04-02,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,119.0,6.5,Used,Apr,F,New York,13,0.1,ELEC10,10.0,2019-04-02,2500,1909.27,124.31000000000002
17341,24667,2019-04-02,GGOEGAAJ032314,Google Men's Short Sleeve Hero Tee Charcoal,Apparel,1,15.19,6.5,Clicked,Apr,F,New York,13,0.18,SALE10,10.0,2019-04-02,2500,1909.27,22.63178
17341,24667,2019-04-02,GGOEGAFB035814,Google Men's  Zip Hoodie,Apparel,1,44.79,6.5,Clicked,Apr,F,New York,13,0.18,SALE10,10.0,2019-04-02,2500,1909.27,54.06698
17341,24668,2019-04-03,GGOEGOAQ020099,Four Color Retractable Pen,Office,20,2.39,43.31,Used,Apr,F,New York,13,0.1,OFF10,10.0,2019-04-03,2500,1748.14,90.632
17341,24668,2019-04-03,GGOEGOAR021899,Retractable Ballpoint Pen Red,Office,20,1.0,43.31,Clicked,Apr,F,New York,13,0.1,OFF10,10.0,2019-04-03,2500,1748.14,63.11
17341,24668,2019-04-03,GGOEGOLC014299,Google Metallic Notebook Set,Office,20,4.79,43.31,Used,Apr,F,New York,13,0.1,OFF10,10.0,2019-04-03,2500,1748.14,138.15200000000002
17341,24668,2019-04-03,GGOEYOLR018699,YouTube Leatherette Notebook Combo,Office,30,5.59,43.31,Not Used,Apr,F,New York,13,0.1,OFF10,10.0,2019-04-03,2500,1748.14,209.33300000000003
17341,24669,2019-04-03,GGOEGOLC014299,Google Metallic Notebook Set,Office,6,5.99,6.5,Clicked,Apr,F,New York,13,0.1,OFF10,10.0,2019-04-03,2500,1748.14,42.0806
17341,24670,2019-04-03,GGOEGAWR061048,Google Onesie Red/Graphite,Apparel,1,19.19,6.5,Used,Apr,F,New York,13,0.18,SALE10,10.0,2019-04-03,2500,1748.14,26.87978
17341,24671,2019-04-03,GGOEGBMB073599,Google Collapsible Duffel Black,More Bags,1,17.59,6.5,Clicked,Apr,F,New York,13,0.18,No Coupon,0.0,2019-04-03,2500,1748.14,27.2562
17341,24671,2019-04-03,GGOEGBMC073699,Google Collapsible Duffel Blue,More Bags,1,17.59,6.5,Used,Apr,F,New York,13,0.18,No Coupon,0.0,2019-04-03,2500,1748.14,27.2562
17341,24672,2019-04-03,GGOEGCVB072399,Google Executive Umbrella,Lifestyle,1,34.99,6.5,Clicked,Apr,F,New York,13,0.18,EXTRA10,10.0,2019-04-03,2500,1748.14,43.65938
17341,24674,2019-04-03,GGOEGBMJ013399,Sport Bag,Bags,3,4.99,6.5,Clicked,Apr,F,New York,13,0.18,AIO10,10.0,2019-04-03,2500,1748.14,22.398139999999998
17341,24674,2019-04-03,GGOEGCBQ016499,SPF-15 Slim & Slender Lip Balm,Housewares,10,2.5,6.5,Clicked,Apr,F,New York,13,0.12,HOU10,10.0,2019-04-03,2500,1748.14,31.700000000000003
17341,24674,2019-04-03,GGOEGCKQ013199,1 oz Hand Sanitizer,Lifestyle,15,1.99,6.5,Not Used,Apr,F,New York,13,0.18,EXTRA10,10.0,2019-04-03,2500,1748.14,38.2007
17341,24674,2019-04-03,GGOEGDHC018299,Google 22 oz Water Bottle,Drinkware,15,2.99,6.5,Clicked,Apr,F,New York,13,0.18,EXTRA10,10.0,2019-04-03,2500,1748.14,54.1307
17341,24674,2019-04-03,GGOEGDHR018499,Google 22 oz Water Bottle,Drinkware,15,2.99,6.5,Used,Apr,F,New York,13,0.18,EXTRA10,10.0,2019-04-03,2500,1748.14,54.1307
17341,24674,2019-04-03,GGOEGDWC020199,Engraved Ceramic Google Mug,Drinkware,10,8.99,6.5,Clicked,Apr,F,New York,13,0.18,EXTRA10,10.0,2019-04-03,2500,1748.14,101.97380000000001
17341,24674,2019-04-03,GGOEGFAQ016699,Bottle Opener Clip,Drinkware,5,3.5,6.5,Clicked,Apr,F,New York,13,0.18,EXTRA10,10.0,2019-04-03,2500,1748.14,25.084999999999997
17341,24674,2019-04-03,GGOEGFQB013799,Compact Selfie Stick,Lifestyle,5,8.99,6.5,Clicked,Apr,F,New York,13,0.18,EXTRA10,10.0,2019-04-03,2500,1748.14,54.236900000000006
17341,24674,2019-04-03,GGOEGFYQ016599,Foam Can and Bottle Cooler,Drinkware,10,1.99,6.5,Clicked,Apr,F,New York,13,0.18,EXTRA10,10.0,2019-04-03,2500,1748.14,27.6338
17341,24674,2019-04-03,GGOEGHPB071610,Google Twill Cap,Apparel,10,10.99,6.5,Used,Apr,F,New York,13,0.18,SALE10,10.0,2019-04-03,2500,1748.14,123.2138
17341,24674,2019-04-03,GGOEGHPJ080310,Google Blackout Cap,Headgear,5,18.99,6.5,Not Used,Apr,F,New York,13,0.05,HGEAR10,10.0,2019-04-03,2500,1748.14,96.22775
17341,24674,2019-04-03,GGOEGOAB016099,Leather and Metal Ballpoint Pen,Office,5,17.99,6.5,Used,Apr,F,New York,13,0.1,OFF10,10.0,2019-04-03,2500,1748.14,95.5505
17341,24674,2019-04-03,GGOEGOAR021999,Color Changing Grip Pen,Office,25,1.5,6.5,Not Used,Apr,F,New York,13,0.1,OFF10,10.0,2019-04-03,2500,1748.14,43.625
17341,24674,2019-04-03,GGOEGOFH020299,Galaxy Screen Cleaning Cloth,Office,15,1.99,6.5,Used,Apr,F,New York,13,0.1,OFF10,10.0,2019-04-03,2500,1748.14,36.051500000000004
17341,24674,2019-04-03,GGOEGOLC014299,Google Metallic Notebook Set,Office,10,5.99,6.5,Used,Apr,F,New York,13,0.1,OFF10,10.0,2019-04-03,2500,1748.14,65.80100000000002
17341,24674,2019-04-03,GGOEGPJC019099,7&quot; Dog Frisbee,Lifestyle,5,1.5,6.5,Clicked,Apr,F,New York,13,0.18,EXTRA10,10.0,2019-04-03,2500,1748.14,14.465
17341,24674,2019-04-03,GGOEGPJC203399,Crunch Noise Dog Toy,Lifestyle,5,4.99,6.5,Clicked,Apr,F,New York,13,0.18,EXTRA10,10.0,2019-04-03,2500,1748.14,32.9969
17341,24675,2019-04-03,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,2,149.0,6.5,Not Used,Apr,F,New York,13,0.1,ELEC10,10.0,2019-04-03,2500,1748.14,301.52000000000004
17341,24676,2019-04-03,GGOENEBQ081699,Nest Protect Smoke + CO White Battery Alarm - CA,Nest-Canada,3,104.0,8.7,Not Used,Apr,F,New York,13,0.1,NCA10,10.0,2019-04-03,2500,1748.14,317.58000000000004
17341,24677,2019-04-03,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1,119.0,6.5,Clicked,Apr,F,New York,13,0.1,ELEC10,10.0,2019-04-03,2500,1748.14,124.31000000000002
17341,24677,2019-04-03,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,119.0,6.5,Used,Apr,F,New York,13,0.1,ELEC10,10.0,2019-04-03,2500,1748.14,124.31000000000002
17341,24678,2019-04-03,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,119.0,6.5,Clicked,Apr,F,New York,13,0.1,ELEC10,10.0,2019-04-03,2500,1748.14,124.31000000000002
17341,24680,2019-04-03,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,12,19.99,42.45,Used,Apr,F,New York,13,0.18,EXTRA10,10.0,2019-04-03,2500,1748.14,297.20256
17341,24681,2019-04-03,GGOEGOAR013099,Google Stylus Pen w/ LED Light,Office,30,5.5,6.5,Used,Apr,F,New York,13,0.1,OFF10,10.0,2019-04-03,2500,1748.14,169.85000000000002
17341,24681,2019-04-03,GGOEGOXQ016399,Badge Holder,Office,2,1.99,6.5,Clicked,Apr,F,New York,13,0.1,OFF10,10.0,2019-04-03,2500,1748.14,10.4402
17341,24683,2019-04-03,GGOEGDHC082299,Google 25 oz Blue Stainless Steel Bottle,Drinkware,20,11.19,12.48,Clicked,Apr,F,New York,13,0.18,EXTRA10,10.0,2019-04-03,2500,1748.14,250.15559999999996
17341,24685,2019-04-03,GGOEGBJR018199,Reusable Shopping Bag,Bags,8,3.5,6.5,Used,Apr,F,New York,13,0.18,AIO10,10.0,2019-04-03,2500,1748.14,36.236
17341,24685,2019-04-03,GGOEGDHC018299,Google 22 oz Water Bottle,Drinkware,4,2.99,6.5,Clicked,Apr,F,New York,13,0.18,EXTRA10,10.0,2019-04-03,2500,1748.14,19.201520000000002
17341,24685,2019-04-03,GGOEGDHR018499,Google 22 oz Water Bottle,Drinkware,4,2.99,6.5,Used,Apr,F,New York,13,0.18,EXTRA10,10.0,2019-04-03,2500,1748.14,19.201520000000002
17341,24685,2019-04-03,GGOEGHGC019799,Google Sunglasses,Lifestyle,4,3.5,6.5,Clicked,Apr,F,New York,13,0.18,EXTRA10,10.0,2019-04-03,2500,1748.14,21.368
17341,24685,2019-04-03,GGOEGHGH019699,Google Sunglasses,Lifestyle,2,3.5,6.5,Used,Apr,F,New York,13,0.18,EXTRA10,10.0,2019-04-03,2500,1748.14,13.934
17341,24685,2019-04-03,GGOEGHGT019599,Google Sunglasses,Lifestyle,2,3.5,6.5,Used,Apr,F,New York,13,0.18,EXTRA10,10.0,2019-04-03,2500,1748.14,13.934
17341,24685,2019-04-03,GGOEGOCC017599,Recycled Paper Journal Set,Office,4,3.99,6.5,Clicked,Apr,F,New York,13,0.1,OFF10,10.0,2019-04-03,2500,1748.14,22.300400000000003
17341,24685,2019-04-03,GGOEGOCR017899,Recycled Paper Journal Set,Office,4,3.99,6.5,Clicked,Apr,F,New York,13,0.1,OFF10,10.0,2019-04-03,2500,1748.14,22.300400000000003
17341,24686,2019-04-03,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,3,119.0,6.5,Clicked,Apr,F,New York,13,0.1,ELEC10,10.0,2019-04-03,2500,1748.14,359.93000000000006
17341,24687,2019-04-03,GGOEAAWC061648,Android Onesie Baby Blue,Apparel,5,19.19,47.45,Used,Apr,F,New York,13,0.18,SALE10,10.0,2019-04-03,2500,1748.14,149.34890000000001
17341,24687,2019-04-03,GGOEGAAJ032615,Google Men's Short Sleeve Badge Tee Charcoal,Apparel,5,15.19,47.45,Clicked,Apr,F,New York,13,0.18,SALE10,10.0,2019-04-03,2500,1748.14,128.1089
17341,24687,2019-04-03,GGOEGAAJ032616,Google Men's Short Sleeve Badge Tee Charcoal,Apparel,5,15.19,47.45,Clicked,Apr,F,New York,13,0.18,SALE10,10.0,2019-04-03,2500,1748.14,128.1089
17341,24687,2019-04-03,GGOEGAWC062849,Google Infant Zip Hood Royal Blue,Apparel,1,30.39,47.45,Clicked,Apr,F,New York,13,0.18,SALE10,10.0,2019-04-03,2500,1748.14,79.72418
17341,24687,2019-04-03,GGOEYAEA030514,YouTube Womens 3/4 Sleeve Baseball Raglan White/Black,Apparel,5,15.99,47.45,Clicked,Apr,F,New York,13,0.18,SALE10,10.0,2019-04-03,2500,1748.14,132.3569
17341,24687,2019-04-03,GGOEYOCR077799,YouTube Hard Cover Journal,Notebooks & Journals,15,11.99,47.45,Used,Apr,F,New York,13,0.05,NJ10,10.0,2019-04-03,2500,1748.14,217.40825
17341,24690,2019-04-03,GGOEGOAQ020099,Four Color Retractable Pen,Office,5,2.99,6.5,Used,Apr,F,New York,13,0.1,OFF10,10.0,2019-04-03,2500,1748.14,21.300500000000003
17341,24691,2019-04-03,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,149.0,20.85,Clicked,Apr,F,New York,13,0.1,ELEC10,10.0,2019-04-03,2500,1748.14,168.36
17341,24692,2019-04-03,GGOEAKDH019899,Windup Android,Lifestyle,4,3.19,6.5,Used,Apr,F,New York,13,0.18,EXTRA10,10.0,2019-04-03,2500,1748.14,20.051119999999997
17341,24692,2019-04-03,GGOEGOCC077299,Google RFID Journal,Notebooks & Journals,2,15.99,6.5,Clicked,Apr,F,New York,13,0.05,NJ10,10.0,2019-04-03,2500,1748.14,36.7211
17341,24693,2019-04-03,GGOEAHPJ074410,Android Twill Cap,Apparel,1,10.99,6.5,Clicked,Apr,F,New York,13,0.18,SALE10,10.0,2019-04-03,2500,1748.14,18.17138
17341,24693,2019-04-03,GGOEGOAQ015999,Gel Roller Pen,Office,1,3.5,6.5,Used,Apr,F,New York,13,0.1,OFF10,10.0,2019-04-03,2500,1748.14,9.965
17341,24694,2019-04-03,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,1,19.99,6.5,Used,Apr,F,New York,13,0.18,EXTRA10,10.0,2019-04-03,2500,1748.14,27.72938
17341,24696,2019-04-03,GGOEGHGC019799,Google Sunglasses,Lifestyle,50,2.8,35.89,Not Used,Apr,F,New York,13,0.18,EXTRA10,10.0,2019-04-03,2500,1748.14,184.57
17341,24696,2019-04-03,GGOEGHGH019699,Google Sunglasses,Lifestyle,50,2.8,35.89,Used,Apr,F,New York,13,0.18,EXTRA10,10.0,2019-04-03,2500,1748.14,184.57
17341,24696,2019-04-03,GGOEGHGT019599,Google Sunglasses,Lifestyle,50,2.8,35.89,Used,Apr,F,New York,13,0.18,EXTRA10,10.0,2019-04-03,2500,1748.14,184.57
17341,24697,2019-04-03,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1,119.0,6.5,Used,Apr,F,New York,13,0.1,ELEC10,10.0,2019-04-03,2500,1748.14,124.31000000000002
17341,24698,2019-04-03,GGOEGOLC014299,Google Metallic Notebook Set,Office,1,5.99,6.5,Not Used,Apr,F,New York,13,0.1,OFF10,10.0,2019-04-03,2500,1748.14,12.4301
17341,24699,2019-04-03,GGOEGAQB036014,Google Women's Fleece Hoodie,Apparel,1,55.99,20.22,Clicked,Apr,F,New York,13,0.18,SALE10,10.0,2019-04-03,2500,1748.14,79.68138
17341,24699,2019-04-03,GGOEGFYQ016599,Foam Can and Bottle Cooler,Drinkware,10,1.99,20.22,Used,Apr,F,New York,13,0.18,EXTRA10,10.0,2019-04-03,2500,1748.14,41.3538
17341,24699,2019-04-03,GGOEGOAA017099,Ballpoint Stick Pen 4 Pack,Office,3,3.99,20.22,Used,Apr,F,New York,13,0.1,OFF10,10.0,2019-04-03,2500,1748.14,32.0703
17341,24699,2019-04-03,GGOEGOLC013299,Spiral Notebook and Pen Set,Office,10,5.99,20.22,Used,Apr,F,New York,13,0.1,OFF10,10.0,2019-04-03,2500,1748.14,79.52100000000002
17341,24700,2019-04-03,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,4,119.0,6.5,Clicked,Apr,F,New York,13,0.1,ELEC10,10.0,2019-04-03,2500,1748.14,477.74000000000007
17341,24701,2019-04-03,GGOEGHGC019799,Google Sunglasses,Lifestyle,3,3.5,6.5,Used,Apr,F,New York,13,0.18,EXTRA10,10.0,2019-04-03,2500,1748.14,17.651
17341,24702,2019-04-03,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,2,149.0,6.5,Clicked,Apr,F,New York,13,0.1,ELEC10,10.0,2019-04-03,2500,1748.14,301.52000000000004
17341,24702,2019-04-03,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,119.0,6.5,Clicked,Apr,F,New York,13,0.1,ELEC10,10.0,2019-04-03,2500,1748.14,124.31000000000002
17341,24703,2019-04-03,GGOEGAYB068024,Google Youth Baseball Raglan Heather/Black,Apparel,1,19.99,6.5,Used,Apr,F,New York,13,0.18,SALE10,10.0,2019-04-03,2500,1748.14,27.72938
17341,24704,2019-04-03,GGOEGADB056913,Google Men's Performance Full Zip Jacket Black,Apparel,1,67.19,6.5,Clicked,Apr,F,New York,13,0.18,SALE10,10.0,2019-04-03,2500,1748.14,77.85578
